"","ID","Description","Count","GeneRatio","geneID"
"GO:0008219","GO:0008219","cell death",163,"163/1080","IKBKE/IL20RA/CD200/TP73/TGFB1/CIDEC/AHR/PLK2/GZMA/ALDH1A3/UACA/DNASE1L3/PMAIP1/MUC1/PLA2G1B/PPT1/STIL/SCIN/NOP53/PIK3R1/TNFAIP8L3/STAT1/EGLN3/FOXO1/ITPR1/EFNB2/SDF2L1/EYA2/CD74/DPEP1/CIT/PRR7/BRINP1/TOX3/HP/S100A14/KAZN/DLC1/CCL5/PHLDA1/FCMR/PEG10/ACTN1/IRF7/TIMP3/KCNMA1/GAS1/LAMP3/MTRNR2L1/CST3/PTGER3/KITLG/CX3CL1/CDKN2A/ERBB3/BBC3/HGF/SNAI2/CAPN1/TNFRSF11B/SLC5A8/WNT11/SRGN/IDO1/SKP2/NLRP1/ADCYAP1R1/TBX1/KLF11/APBB2/TNFRSF12A/CD24/PYCARD/E2F1/NRBP2/HIPK2/NEFL/MAGED1/DEPTOR/NTRK2/SHC1/BCL2L15/APLP1/MAPT/CLU/EPCAM/AGR2/S100A8/CRLF1/FAP/FGFR1/TGFB2/ESR1/DUSP6/PEA15/SPRR2A/CCL3/SNCAIP/TLDC2/HCK/BCL2L10/SLC9A3R1/GPNMB/GATA4/MIEN1/SPRR1B/SPRR2E/DSG2/B4GALT1/NOX4/CEACAM6/AKAP12/SLC6A6/RAMP2/INHBA/GGCT/SOX8/ACTN4/ARHGEF6/FOXA1/JADE1/ACTN2/EDN1/GLI3/RASSF3/SHH/NTN1/CCR5/CD3G/SLC7A11/IL24/MAZ/DUSP1/ARHGEF5/PMP22/IL6/SKIL/CTSL/HMGCR/PRLR/FGD3/RNF157/ECSCR/LIMS2/TFRC/ZFP36L1/KRT6B/MTCO2P12/GPER1/CTSB/BCAR1/CTSH/GADD45G/ASCL1/MT3/AQP1/CHCHD10/SPDEF/TNFSF9/LMNA/SIAH2/PHLDA2/BIK"
"GO:0008283","GO:0008283","cell population proliferation",155,"155/1080","CCL26/CD200/TP73/JAG1/TGFB1/AHR/LGR5/IGF2/CCL11/IGFBP5/PLA2G1B/FGFR4/CD151/THBS4/PLAU/SCIN/SLC11A1/SERPINB5/CDKN2B/DDR2/OSMR/FN1/STAT1/HTRA1/NR2F2/EGLN3/MMP16/FOXO1/EFNB2/CD74/TACC3/LILRB2/CEACAM1/MAGI2/C1QL4/DLC1/CCL5/VCAM1/MCM10/SOX15/CDC20/PRDX1/CST3/KITLG/CX3CL1/HAVCR2/CDKN2A/ERBB3/RASSF10/CD79A/DDX39B/VASH1/HGF/WWTR1/SNAI2/CAPN1/MMP2/WNT11/IL13RA1/IDO1/SKP2/PDGFB/FBLN1/SH2B3/TBX1/REG1A/KLF11/IGFBP4/ERBB2/CD24/PYCARD/E2F1/HLA-DMB/MTSS1/CALCRL/HIPK2/SOX18/MEIS3P1/MAGED1/BST2/NTRK2/ARTN/SHC1/ZBTB7B/CLU/EPCAM/CRLF1/FAP/FGFR1/TGFB2/ESR1/HCK/PPP1R16B/TAX1BP3/SLC9A3R1/GPNMB/B4GALT1/NOX4/CEACAM6/CD1D/CDKN2C/INHBA/SOX8/FZD7/EDN1/GLI3/CDCA7L/SHH/CDON/NTN1/LDOC1/AZGP1/SLC7A11/IL24/FAM83D/MAZ/DUSP1/HELLS/TGFBI/PTPRM/PMP22/IL6/HMGCR/NPR3/PRLR/GPR183/NDE1/LIMS2/SPEG/TFRC/SIX2/ZFP36L1/CD6/LHX2/GPER1/DUSP10/ELN/LIPG/SMAD7/CTSH/TSPYL5/DLX6/ASCL1/AQP1/ADGRB1/PTGER2/IL18/SHMT2/SATB1/FES/DIXDC1/TNFSF9/LMNA/PTH1R/PHLDA2"
"GO:0010118","GO:0010118","stomatal movement",0,"0/1080",""
"GO:0010496","GO:0010496","intercellular transport",1,"1/1080","ARC"
"GO:0016037","GO:0016037","light absorption",0,"0/1080",""
"GO:0016049","GO:0016049","cell growth",47,"47/1080","MAP2/TGFB1/TMEM97/IGFBP5/GNG4/SPART/DCLK1/PPT1/FN1/RUFY3/CEACAM1/ADAM15/CPNE5/CDKN2A/DDX39B/WNT11/REG1A/SEMA6D/IGFBP4/ERBB2/APBB2/TNFRSF12A/AUTS2/MEG3/BST2/MAPT/S100A8/TGFB2/GATA4/CDKN2C/INHBA/TRPV2/JADE1/EDN1/NTN1/POSTN/TSPYL2/RNF157/DPYSL2/CDA/LHX2/BCAR1/SYT17/SMAD7/CDH4/MT3/MAP1B"
"GO:0016192","GO:0016192","vesicle-mediated transport",157,"157/1080","CTSA/CNN2/IGHV3-13/KDELR3/VLDLR/ARC/TGFB1/PLIN3/S100A7/IGF2/LHFPL2/VTN/DYNC1I1/RAB39B/DCLK1/CD151/PTPRB/RAB11FIP4/PLAU/PPT1/SELENOP/SCIN/SLC11A1/MARCO/SYT13/CPPED1/FABP5/ADCY1/CHMP4C/GLIPR1/PIK3R1/FN1/DENND5A/A2M/GPIHBP1/EFNB2/CD93/MILR1/RHOBTB1/WAS/IGHV3-11/IGHV3-7/SNX10/FTL/LILRB2/SYNGR1/CEACAM1/PLPP4/FCGR3A/HP/MAGI2/SYTL3/CCL5/ITGAL/ACTN1/IGHV1-18/PACSIN3/OSCAR/TIMP3/KIF5A/GAS1/AMPH/CST3/RAB3IP/HAVCR1/SYNGR3/ABCA7/ICAM5/HGF/IGHV6-1/IGHV2-5/IGHV3-15/CAPN1/PKDCC/SFTPA1/SRGN/PDGFB/HSPA7/EPN3/PYCARD/IGKV1-39/NRBP2/CALCRL/BST2/SEC24D/AP1S2/APLP1/LAT2/CLU/S100A8/NFAM1/TGFB2/CCL3/HCK/SERPINA1/AP1G2/CLEC3B/PPBP/HLA-H/DENND1C/IGHV4-59/B4GALT1/CEACAM6/NAPRT/IL13RA2/LLGL1/RAMP2/SRCIN1/ACTN4/APOC1/LDLR/PLEKHO2/UNC13D/ADA2/ACTN2/LYST/CD53/SHH/NBEAL2/HK3/CD3G/STK10/IGHV3-21/IGHV1-24/HAP1/ALDH3B1/ACHE/TMPRSS2/TBC1D4/KIF23/CTSL/CD302/IGKV1-16/MAL2/RNF157/KIF15/CCR1/PGM2/EZR/DPYSL2/FNBP1/TFRC/CDA/TNFAIP2/CD6/IGHV1-3/CTSB/SYT17/CTSH/ADGRB1/C3/FES/NAPB/IQGAP2/NKD2/MYH9/NCF4"
"GO:0016458","GO:0016458","gene silencing",6,"6/1080","TGFB1/POLR2L/MEG3/ESR1/CDC45/IL6"
"GO:0019725","GO:0019725","cellular homeostasis",68,"68/1080","XK/CYBRD1/FPR3/CCL11/CLIC4/PLA2G1B/SLAMF8/PPT1/SLC11A1/JPH4/PIK3R1/CIB2/FOXO1/ITPR1/SLC12A2/FTL/CCL5/LARGE2/CD52/CLIC2/KCNMA1/PRDX1/PTGER3/CX3CL1/F2RL3/SLC12A7/LPAR2/ADCYAP1R1/P2RY2/CD24/MCU/ATP1A2/SHANK3/SLC26A6/S100A8/ESR1/CCL3/PDIA5/SLC9A3R1/GATA4/NOX4/TRPV2/CXCL13/SLC22A17/EDN1/CCR5/HK3/TESMIN/FOXA2/SLC25A23/HAP1/CP/AQP4/ATP6V1B1/IL6/HMGCR/GTF2I/CCR1/TFRC/GPER1/MT3/AQP1/PTGER2/SLC41A1/PTH1R/TMX4/ATP13A3/NCF4"
"GO:0019835","GO:0019835","cytolysis",3,"3/1080","TGFB1/GZMA/MMD"
"GO:0022402","GO:0022402","cell cycle process",72,"72/1080","TP73/TGFB1/PLK2/IGF2/FBXL7/MUC1/UBE2E2/CCNG1/RAB11FIP4/STIL/CENPW/CDKN2B/NOP53/CHMP4C/CCNA1/TACC3/RAD54L/CIT/BRINP1/MAGI2/PHLDA1/MCM10/HMMR/P3H4/GAS1/SOX15/ORC6/CDC20/LIMK2/PARD6G/CDKN2A/CCDC69/TRIP13/VASH1/DTL/SKP2/PDGFB/KLF11/APBB2/E2F1/GADD45GIP1/FAP/FGFR1/TGFB2/MLF1/GOLGA8B/GPNMB/CDKN2C/ZWINT/LLGL1/INHBA/CDC45/JADE1/EDN1/FAM83D/DUSP1/KIF23/SKIL/GNAI1/SMC4/EZR/CLSPN/NDE1/ZFP36L1/GPER1/RBBP8/SAC3D1/ORC1/FBXL6/FES/LMNA/MYH9"
"GO:0022406","GO:0022406","membrane docking",4,"4/1080","VCAM1/RAB3IP/EZR/NDE1"
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",9,"9/1080","LGR5/CCNA1/PAQR5/TRIP13/PAQR8/SLC26A6/ANGPT2/INHBA/YBX2"
"GO:0030029","GO:0030029","actin filament-based process",65,"65/1080","CCL26/CNN2/SNTA1/CCL11/RFLNB/AMOTL1/PLA2G1B/FGD6/SCIN/CCDC88C/GAS2L3/PIK3R1/RHOBTB1/WAS/RUFY3/CIT/DLC1/ACTN1/FRMD3/ITPKA/KCNE3/RAPGEF3/LIMK2/TJP1/CX3CL1/MYH14/WNT11/NEBL/GPM6B/PYCARD/AUTS2/MTSS1/MARCKS/MCU/BST2/ATP1A2/SHANK3/MICAL2/SHC1/SORBS3/ARHGAP6/HCK/SLC9A3R1/FLNB/GATA4/IQANK1/DSG2/NOX4/F11R/LLGL1/ACTN4/ACTN2/EDN1/ARHGEF5/KIF23/FGD3/EZR/LIMA1/BCAR1/ELN/AQP1/FES/DIXDC1/IQGAP2/MYH9"
"GO:0032196","GO:0032196","transposition",0,"0/1080",""
"GO:0033059","GO:0033059","cellular pigmentation",2,"2/1080","LYST/PMEL"
"GO:0034337","GO:0034337","RNA folding",0,"0/1080",""
"GO:0035212","GO:0035212","cell competition in a multicellular organism",0,"0/1080",""
"GO:0036166","GO:0036166","phenotypic switching",1,"1/1080","PDGFB"
"GO:0043335","GO:0043335","protein unfolding",0,"0/1080",""
"GO:0044663","GO:0044663","establishment or maintenance of cell type involved in phenotypic switching",0,"0/1080",""
"GO:0044764","GO:0044764","multi-organism cellular process",2,"2/1080","CCR5/CTSL"
"GO:0045103","GO:0045103","intermediate filament-based process",3,"3/1080","SYNM/NEFL/SHH"
"GO:0048522","GO:0048522","positive regulation of cellular process",384,"384/1080","IKBKE/CCL26/TRIB2/IL20RA/IGHV3-13/ITGA8/MAP2/TP73/JAG1/VLDLR/ARC/TGFB1/CXCL17/AHR/S100A7/HNF4G/LGR5/LUM/PLK2/IGF2/GZMA/HOXD8/VTN/CCL11/ALDH1A3/IGFBP5/ABHD17C/UACA/SPRED1/AMOTL1/PMAIP1/MUC1/PLA2G1B/UBE2E2/FGFR4/HOXB3/KCNIP2/ADAM19/ARRDC3/FAM20C/CD151/THBS4/RAB11FIP4/PLAU/PPT1/SCIN/HLTF/SLC11A1/PHLDB1/MARCO/CDH17/TP53INP2/FOXO6/CDKN2B/EPOR/NOP53/EFNA3/FABP5/ADCY1/DDR2/PIK3R1/OSMR/GPRC5B/FN1/TNFAIP8L3/SH2D1A/STAT1/PLEKHA2/HTRA1/NR2F2/EGLN3/WIF1/FOXO1/PIP4K2A/EFNB2/LPIN3/SOX12/SLC12A2/EYA2/WAS/RUFY3/IGHV3-11/CD74/IGHV3-7/EGR2/CIT/LILRB2/PRR7/BRINP1/CST7/CCDC80/SLC1A3/CEACAM1/TOX3/HP/MAGI2/ALKAL2/S100A14/RPS19/DLC1/CCL5/VCAM1/SLAMF6/PHLDA1/SSBP2/ACTN1/FAM20A/ITPKA/RPLP1/LRRC15/KCNE3/CNTN1/IGHV1-18/PACSIN3/STAC3/IRF7/CD1E/TIMP3/CLIC2/KCNMA1/SOX15/RAPGEF3/IER2/PIK3R3/CDC20/LGR6/CPNE5/TJP1/CST3/KITLG/CX3CL1/RASL10B/HAVCR2/F2RL3/HAVCR1/CDKN2A/ABCA7/ERBB3/RASSF10/FAM53B/DDX39B/BBC3/STARD10/LMCD1/HGF/IGHV6-1/WWTR1/IGHV2-5/IGHV3-15/SNAI2/CAPN1/CREB3L4/DTL/PKDCC/MMP2/WNT11/BARX1/IL13RA1/F12/IDO1/SKP2/PDGFB/HOXA9/NLRP1/ADCYAP1R1/FBLN1/DUOX1/TBX1/NKX2-1/REG1A/SEMA6D/EFNB3/KLF11/IGFBP4/ERBB2/APBB2/ZNF750/TNFRSF12A/CD24/PROM1/PYCARD/E2F1/HLA-DMB/CYTL1/AUTS2/GDPD5/CALCRL/HIPK2/NEFL/ADGRL1/SOX18/MEIS3P1/FZD2/MAGED1/MCU/BST2/NTRK2/SHANK3/MICAL2/KL/SHC1/ZBTB7B/MAPT/SLC26A6/SORBS3/CLU/EPCAM/AGR2/S100A8/NFE2L3/CRLF1/NFAM1/ADCY2/FAP/TMEM101/FGFR1/GPR137B/TGFB2/ESR1/DUSP6/PEA15/STAP2/HNF1A/KLF2/CD3D/CCL3/MYLK/HMG20B/METRN/HCK/PPP1R16B/TBL1X/CREBL2/MACC1/DOK7/BCL2L10/SLC9A3R1/GPNMB/GATA4/STAC2/MIEN1/GRB7/CLEC3B/PPBP/HLA-H/IGHV4-59/LMO3/B4GALT1/NOX4/CEACAM6/CD1D/F11R/AKAP12/SLC6A6/RAMP2/INHBA/SOX8/TRPV2/STK39/SRCIN1/CXCL13/NRIP1/ACTN4/BATF/AFDN/COLGALT1/APOC1/LDLR/ARHGEF6/FZD7/FOXA1/UNC13D/CDC45/JADE1/ACTN2/EDN1/SPON1/GLI3/CDCA7L/CD53/SHH/CDON/NTN1/SBNO2/COL26A1/AZGP1/POSTN/FOXA2/TCF3/IL24/PIEZO1/SALL1/FAM83D/MAZ/IGHV3-21/IGHV1-24/DUSP1/HAP1/ARHGEF5/ACHE/LRRN1/ETV4/ADRA2C/MMD/KIF23/EPAS1/IL6/SKIL/GNAI1/HMGCR/PRLR/FGD3/GTF2I/RHEX/RASD2/RNF157/SECTM1/CCR1/GPR183/ECSCR/EZR/CLSPN/DBP/S100A4/TMEM198/LIMS2/EVC/TFRC/SIX2/ZFP36L1/PDE6G/SLC45A3/CD1A/MTCO2P12/CD6/IGHV1-3/LHX2/GPER1/DUSP10/HEY1/ASAP1/LCP2/BCAR1/SYT17/SMAD7/CTSH/ACACA/GADD45G/MTURN/TSPYL5/GNL3L/CDH4/PLVAP/ITGA3/DLX6/ASCL1/MRPL12/MT3/EPS8L1/NINJ1/MAP1B/NR0B2/CHSY1/AQP1/CHCHD10/MYRF/SPDEF/ADGRB1/C3/GPM6A/IL18/NOCT/SHMT2/FES/DIXDC1/TNFSF9/AMIGO1/LMNA/PTH1R/PHLDA2/IQGAP2/NKD2/BIK/MYH9"
"GO:0048523","GO:0048523","negative regulation of cellular process",312,"312/1080","CTSA/TRIB2/CETP/CD200/MAP2/TP73/SNTA1/JAG1/ARC/TGFB1/AHR/PLK2/IGF2/GZMA/HOXD8/VTN/CCL11/IGFBP5/RFLNB/ABHD17C/FBXL7/UACA/CLIC4/SPRED1/MUC1/DLK1/SLAMF8/RHBDF2/GNG4/SPART/DCLK1/HOXB3/ARRDC3/PTPRB/SH3BP5/PPT1/STIL/SCIN/SLC11A1/CCDC88C/SERPINB5/JPH4/TP53INP2/FOXO6/CDKN2B/NOP53/FABP5/CHMP4C/AEBP1/PIK3R1/DENND5A/SH2D1A/STAT1/A2M/HTRA1/NR2F2/WIF1/FOXO1/ITPR1/EFNB2/HEG1/MMP28/MILR1/EYA2/WAS/RUFY3/CD74/DPEP1/LILRB2/PRR7/BRINP1/CST7/CEACAM1/SAMHD1/TOX3/HP/MAGI2/SERPINA11/C1QL4/DLC1/ADAM15/CCL5/FCMR/PEG10/ACTN1/LRRC15/KCNE3/PACSIN3/SERPINB4/IRF7/INPP5J/CYP2D6/TIMP3/CLIC2/GAS1/SOX15/LAMP3/ORC6/LXN/ITM2A/RAPGEF3/MTRNR2L1/CDC20/TJP1/CST3/HOMER2/HOXB8/KITLG/LTBP1/CX3CL1/HAVCR2/F2RL3/ARHGDIG/CDKN2A/ABCA7/ERBB3/DDX39B/RTN4RL2/TRIP13/VASH1/LMCD1/HGF/WWTR1/SNAI2/DTL/PKDCC/WNT11/KREMEN2/BARX1/BICC1/SRGN/IDO1/PDGFB/HOXA9/ADCYAP1R1/FBLN1/SH2B3/TBX1/NKX2-1/REG1A/SEMA6D/EFNB3/KLF11/GPM6B/PER3/IGFBP4/ABHD6/ERBB2/APBB2/PYCARD/WFDC2/E2F1/NRBP2/MTSS1/GDPD5/HIPK2/NEFL/MEG3/SOX18/MAGED1/GADD45GIP1/BST2/DEPTOR/ZBED6/ATP1A2/NTRK2/SHANK3/SHC1/PPP1R35/BACE2/ZBTB7B/CRIM1/FAM3D/APLP1/MAPT/SORBS3/CLU/EPCAM/TMEM176B/AGR2/NFE2L3/ARHGAP6/CRLF1/FAP/ANGPT2/FGFR1/GPR137B/TGFB2/ESR1/DUSP6/PEA15/MLF1/KLF2/CCL3/HMG20B/TLDC2/HCK/PPP1R16B/SERPINA1/TBL1X/TAX1BP3/BCL2L10/SLC9A3R1/GPNMB/GATA4/MIEN1/GRB7/IQANK1/LMO3/DKK3/B4GALT1/NOX4/CEACAM6/F11R/ANO9/CDKN2C/ZWINT/IL13RA2/RAMP2/INHBA/SOX8/STK39/SRCIN1/CXCL13/NRIP1/ACTN4/AFDN/APOC1/LDLR/FZD7/FOXA1/CDC45/JADE1/ACTN2/EDN1/SPON1/GLI3/SHH/NTN1/SBNO2/LDOC1/CCR5/AZGP1/POSTN/SLC7A11/FOXA2/TCF3/IL24/SALL1/MAZ/DUSP1/HELLS/HAP1/TGFBI/PTPRM/ACHE/PMP22/ADRA2C/TSPYL2/TBC1D4/EFEMP1/IL6/SKIL/GNAI1/HMGCR/NPR3/PRLR/TTLL12/RASD2/RNF157/EZR/CLSPN/CTNND1/SPRY4/LIMS2/CRMP1/SPEG/TFRC/SIX2/ZFP36L1/CDA/LHX2/GPER1/DUSP10/HEY1/ASAP1/LIMA1/CRYM/RBBP8/SMAD7/CTSH/GNL3L/ITGA3/ASCL1/MT3/ORC1/MAP1B/NR0B2/AQP1/SPDEF/ADGRB1/C3/IL18/NOCT/SHMT2/SATB1/DIXDC1/LMNA/SIAH2/PTH1R/NKD2/MYH9"
"GO:0048869","GO:0048869","cellular developmental process",310,"310/1080","XK/TRIB2/CETP/ITGA8/MAP2/TP73/JAG1/VLDLR/ARC/TGFB1/CXCL17/S100A7/HNF4G/LGR5/PLK2/IGF2/VTN/CCL11/IGFBP5/RFLNB/CLIC4/SPRED1/DNASE1L3/DLK1/SLAMF8/SPART/DCLK1/CNP/HOXB3/KCNIP2/FAM20C/PPT1/SCIN/PHLDB1/CCDC88C/CDH17/TP53INP2/FOXO6/CDKN2B/EFNA3/ADCY1/DDR2/PIK3R1/GPRC5B/FN1/EFHD1/DENND5A/STAT1/A2M/HTRA1/NR2F2/KIF5C/WIF1/FOXO1/PIP4K2A/EFNB2/HEG1/SOX12/EYA2/RUFY3/CD74/CYP24A1/SNX10/EGR2/CIT/LILRB2/PRR7/BRINP1/SLC1A3/CEACAM1/MAGI2/ALKAL2/RPS19/KAZN/C1QL4/ADAM15/PREX2/VCAM1/SLAMF6/PEG10/ACTN1/PAQR5/ITPKA/CNTN1/OSCAR/STAC3/IRF7/INPP5J/KIF5A/GAS1/SOX15/ITM2A/RAPGEF3/IER2/CDC20/LGR6/CPNE5/TJP1/CST3/HOXB8/LAMC3/KITLG/CX3CL1/CDKN2A/ERBB3/RASSF10/COL4A1/CD79A/DDX39B/RTN4RL2/MYH14/TRIP13/VASH1/HGF/WWTR1/SNAI2/CAPN1/PKDCC/MMP2/WNT11/TMEM204/BARX1/PDGFB/HOXA9/ADCYAP1R1/NEBL/FBLN1/SH2B3/TBX1/NKX2-1/REG1A/SEMA6D/EFNB3/BZW2/DOCK10/GPM6B/ERBB2/APBB2/ZNF750/TNFRSF12A/CD24/PROM1/E2F1/CYTL1/NRBP2/AUTS2/MTSS1/PAQR8/GDPD5/HIPK2/NEFL/SOX18/FZD2/NTRK2/SHANK3/ARTN/SHC1/BACE2/ZBTB7B/MAPT/SLC26A6/CLU/EPCAM/TMEM176B/AGR2/S100A8/NFAM1/ANGPT2/FGFR1/GPR137B/TGFB2/ESR1/DUSP6/MLF1/KLF2/SPRR2A/CD3D/CCL3/HMG20B/METRN/HCK/PPP1R16B/LAMA1/VSIG1/CREBL2/ALPK3/SLC9A3R1/GPNMB/FLNB/GATA4/ITGA11/GRB7/PTER/SPRR1B/SPRR2E/LMO3/DSG2/B4GALT1/NOX4/SHC3/CD1D/F11R/CDKN2C/ACAP3/LLGL1/SLC6A6/RAMP2/INHBA/SOX8/TJP3/TRPV2/SRCIN1/ACTN4/BATF/AFDN/LDLR/FZD7/FOXA1/UNC13D/ACTN2/EDN1/GLI3/CD53/SHH/CDON/NTN1/SBNO2/EXT1/NBEAL2/POSTN/TESMIN/CD3G/SLC7A11/FOXA2/TCF3/SALL1/FAM83D/PLEKHB1/NCDN/MCRIP1/HAP1/TGFBI/PTPRM/ACHE/ETV4/PMP22/ADRA2C/MMD/EPAS1/EFEMP1/IL6/SKIL/BICDL1/CTSL/HMGCR/PRLR/RHEX/RNF157/TIPARP/CCR1/GPR183/ECSCR/EZR/DPYSL2/S100A4/GJB5/NDE1/LIMS2/CRMP1/SPEG/TFRC/SIX2/ZFP36L1/KRT6B/SLC45A3/TNFAIP2/LHX2/GPER1/DUSP10/HEY1/ASAP1/CTSB/SYT17/SMAD7/GADD45G/MTURN/CDH4/YBX2/ITGA3/DLX6/ASCL1/MT3/MAP1B/CHSY1/MYRF/SPDEF/ADGRB1/C3/GPM6A/IL18/NOCT/PLPPR4/SATB1/FES/DIXDC1/TNFSF9/AMIGO1/LMNA/PTH1R/MYH9"
