"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030099","GO:0030099","myeloid cell differentiation","59/1486","431/18866",2.13737412573638e-05,0.00099357834460692,0.000761494805709794,"GNAS/CD74/HDAC1/EVI2B/CSF1/ITPKB/CSF1R/HLA-DRB1/JAK3/CDK6/P4HTM/PIR/BMP4/IKZF1/CCR1/SCIN/OSCAR/CEACAM1/DLL1/HIF1A/BATF/ZBTB16/LIF/TREM2/RHEX/CCL3/CDKN2B/CA2/PRKCQ/MEIS2/PPARG/MEF2C/INHA/IRF7/RB1/HCLS1/MTURN/MAFB/GATA3/NFE2/MYH9/SPI1/FAM20C/ETS1/TESC/FES/IL11/ISG15/TMEM64/MIR221/PIK3R1/PRKX/PTPN6/JUN/NBEAL2/ZFP36L1/DHRS2/FAM210B/CLDN18",59
"GO:0001656","GO:0001656","metanephros development","20/1486","91/18866",2.14491278040022e-05,0.00099357834460692,0.000761494805709794,"EYA1/PKD2/SOX9/BMP4/DLG5/SIX4/LAMB2/SOX17/LIF/FOXD1/GATA3/YAP1/CITED1/PDGFA/TCF21/HES1/WWTR1/PAX8/PDGFRA/GDF11",20
"GO:0061572","GO:0061572","actin filament bundle organization","29/1486","161/18866",2.15515712664524e-05,0.00099357834460692,0.000761494805709794,"ACTN4/F11R/CARMIL1/SHANK3/SWAP70/PLS3/TACSTD2/BAIAP2L2/USH1C/PDLIM1/DLC1/PHACTR1/SORBS3/NEDD9/SORBS1/BAIAP2L1/LIMA1/TJP1/EZR/ARHGEF5/STMN1/PIK3R1/VIL1/ASAP3/S1PR1/BAIAP2/CX3CL1/RAPGEF3/SMAD3",29
"GO:0002685","GO:0002685","regulation of leukocyte migration","35/1486","212/18866",2.28557092601401e-05,0.00104547013842282,0.000801265531052446,"STK39/CD74/SWAP70/CXCL13/CXCL12/CSF1/CSF1R/RAC2/SPN/PLVAP/BST1/CCR1/SELE/SLAMF8/DOCK8/CXCL17/JAM3/MCU/TREM2/CCL3/CD99L2/C5AR1/DPP4/S100A14/VEGFB/IL6R/S100A7/WNT5A/NBL1/ANXA1/C3AR1/STK10/CXCL14/RIPOR2/CX3CL1",35
"GO:0072163","GO:0072163","mesonephric epithelium development","21/1486","99/18866",2.38559661571797e-05,0.00107443601423298,0.000823465455287912,"TACSTD2/EYA1/PKD2/SOX9/WNT6/BMP4/SIX4/ARG2/FOXD1/SDC1/GATA3/CITED1/TCF21/HES1/SMAD7/BMP2/PAX8/GDF11/PBX1/SMAD3/FGFR2",21
"GO:0072164","GO:0072164","mesonephric tubule development","21/1486","99/18866",2.38559661571797e-05,0.00107443601423298,0.000823465455287912,"TACSTD2/EYA1/PKD2/SOX9/WNT6/BMP4/SIX4/ARG2/FOXD1/SDC1/GATA3/CITED1/TCF21/HES1/SMAD7/BMP2/PAX8/GDF11/PBX1/SMAD3/FGFR2",21
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","32/1486","187/18866",2.43216729147771e-05,0.00108449673504696,0.000831176157401266,"TP63/TACSTD2/CSF1/EYA1/PKD2/CCL11/SOX9/HGF/SNAI2/WNT6/BMP4/CLIC4/DLG5/SIX4/PLXNA1/NTN4/FOXD1/AREG/RASIP1/WNT5A/VANGL2/YAP1/CITED1/PDGFA/TBX3/TCF21/BMP2/PAX8/VDR/PBX1/LAMA1/FGFR2",32
"GO:1990266","GO:1990266","neutrophil migration","24/1486","122/18866",2.44497982965327e-05,0.00108449673504696,0.000831176157401266,"CD74/CXCL13/PPBP/CCL11/RAC2/PLA2G1B/CXCL3/CXCL1/BST1/VAV1/CCL26/SLAMF8/JAM3/MCU/CCL3/CD99L2/IL1B/C5AR1/DPP4/C3AR1/CXCL5/RIPOR2/TGFB2/CX3CL1",24
"GO:0032835","GO:0032835","glomerulus development","16/1486","64/18866",2.62426413924493e-05,0.0011552681605473,0.000885416543379591,"CD24/MTSS1/BMP4/COL4A4/LAMB2/PROM1/MEF2C/IL6R/VANGL2/PODXL/TCF21/HES1/WWTR1/ACTA2/PDGFRA/MAGI2",16
"GO:1902893","GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II","14/1486","51/18866",2.67615927565205e-05,0.00116488597394201,0.00089278779395295,"SOX9/BMP4/HIF1A/PPARG/GATA3/KLF4/SPI1/ETS1/SREBF1/BMP2/JUN/FOSL1/TGFB2/SMAD3",14
"GO:0001649","GO:0001649","osteoblast differentiation","37/1486","231/18866",2.68590275802172e-05,0.00116488597394201,0.00089278779395295,"TP63/CYP24A1/IGF2/GNAS/PTHLH/SMOC1/NOCT/JUND/SOX9/CDK6/HGF/SNAI2/BMP4/PRKD1/SPP1/CCL3/AREG/MEF2C/IL6R/RRBP1/IFITM1/RRAS2/TRPM4/DDR2/COL6A1/CITED1/FAM20C/WWTR1/TMEM64/GDPD2/BMP2/ACHE/PTH1R/ID4/SMAD3/TP53INP2/FGFR2",37
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","24/1486","123/18866",2.81425964992938e-05,0.00121158016546592,0.000928574991304098,"GNAS/CD74/EVI2B/CSF1/HLA-DRB1/CDK6/CCR1/CEACAM1/LIF/TREM2/CCL3/CA2/INHA/IRF7/RB1/HCLS1/MAFB/TESC/FES/TMEM64/PIK3R1/JUN/ZFP36L1/CLDN18",24
"GO:0048839","GO:0048839","inner ear development","33/1486","197/18866",2.86224345431324e-05,0.00122324346167913,0.000937513933594878,"EYA1/CYTL1/KCNQ1/SOX9/USH1C/SLC25A27/BMP4/ALDH1A3/SIX4/NTN1/DLL1/ESRP1/DLX6/WHRN/EPHA4/TTC39C/MCM2/FREM2/WNT5A/EPHB2/MAFB/GATA3/VANGL2/HPN/HES1/TPRN/CXCL14/BMP2/PAX8/RIPOR2/TGFB2/PRRX1/FGFR2",33
"GO:0070661","GO:0070661","leukocyte proliferation","46/1486","313/18866",2.94102577292768e-05,0.00124780477539794,0.000956338128908519,"CD24/IGF2/VSIR/HLA-DMB/SATB1/HHLA2/CD74/CSF1/CSF1R/HLA-DRB1/RAC2/SPN/PELI1/JAK3/BST2/BST1/HLA-A/BMP4/DLG5/SLC7A1/DOCK8/ARG2/ELF4/IRF1/CLU/TREM2/PNP/IL1B/PRKCQ/MEF2C/HAVCR2/PKN1/ERBB2/ANXA1/HES1/CD55/SLC11A1/PTPRC/CD1D/PTPN6/IL18/CD151/ZBTB7B/BTN3A1/HLA-DPA1/CX3CL1",46
"GO:0002062","GO:0002062","chondrocyte differentiation","22/1486","108/18866",2.99919304484869e-05,0.00126332915666108,0.000968236270366524,"PTHLH/CYTL1/PKDCC/SOX9/CHSY1/SNAI2/SLC39A14/BMP4/SCIN/RUNX3/TRPS1/ZBTB16/CHADL/MEF2C/COMP/LOXL2/SMAD7/BMP2/PTH1R/CREB3L2/SMAD3/FGF18",22
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","51/1486","360/18866",3.05237237039903e-05,0.00127654573062045,0.000978365670301585,"F11R/BIN1/IQGAP2/CARMIL1/SHANK3/SWAP70/CDC42EP1/CXCL12/TACSTD2/DSTN/CSF1R/CCL11/PAM/RAC2/EFNA5/BST2/BST1/BAIAP2L2/SVIL/SCIN/CCL26/DLC1/JAM3/SORBS3/IQGAP3/MEF2C/BAIAP2L1/LIMA1/TJP1/CTNNA2/ARHGDIB/HCLS1/VANGL2/ARHGEF5/PDGFA/FES/STMN1/ARPC1B/PIK3R1/VIL1/ASAP3/S1PR1/TRPM2/PDGFRA/ECT2/BAIAP2/PHPT1/CX3CL1/KANK1/RAPGEF3/SMAD3",51
"GO:0022612","GO:0022612","gland morphogenesis","24/1486","124/18866",3.23304400815675e-05,0.00134251579203956,0.00102892621177844,"TP63/CSF1/CSF1R/CCL11/SOX9/HGF/SNAI2/BMP4/NTN1/CEACAM1/PLXNA1/NTN4/CPB2/SERPINB5/AREG/WNT5A/PDGFA/TBX3/HPN/VDR/TGFB2/ID4/LAMA1/FGFR2",24
"GO:0002704","GO:0002704","negative regulation of leukocyte mediated immunity","14/1486","52/18866",3.39883652116613e-05,0.00138195748829359,0.00105915497731953,"SERPINB4/CD96/JAK3/BST2/HLA-A/CEACAM1/C4BPB/HAVCR2/SMAD7/PTPRC/C4BPA/PTPN6/IL13RA2/CD84",14
"GO:0003179","GO:0003179","heart valve morphogenesis","14/1486","52/18866",3.39883652116613e-05,0.00138195748829359,0.00105915497731953,"SLIT3/STRA6/SOX9/HEY1/SNAI2/BMP4/GJA5/MEF2C/RB1/GATA3/OLFM1/BMP2/TGFB2/ADAMTS9",14
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis","14/1486","52/18866",3.39883652116613e-05,0.00138195748829359,0.00105915497731953,"CD74/CSF1/CSF1R/RAC2/BST1/CXCL17/JAM3/MCU/C5AR1/DPP4/S100A14/S100A7/C3AR1/RIPOR2",14
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","45/1486","306/18866",3.51732775124493e-05,0.00141648854028817,0.00108562014423092,"CD74/SPRED1/CSF1R/HLA-DRB1/CCL11/FGFR4/SPRY4/CD36/MT3/BMP4/CCR1/CCL26/TIAM1/EPHA7/CEACAM1/ERRFI1/LIF/TREM2/CCL3/IL1B/C5AR1/MARCO/CD44/HAVCR2/SHC1/S100A7/ALKAL2/DUSP6/EPHB2/MTURN/EZR/KLF4/ERBB2/PDGFA/MIR221/PTPRC/BMP2/CAVIN3/PTPN6/JUN/PDGFRA/CX3CL1/MIR23A/FGF18/FGFR2",45
"GO:0045778","GO:0045778","positive regulation of ossification","20/1486","94/18866",3.53214905007809e-05,0.00141648854028817,0.00108562014423092,"TP63/GNAS/JUND/PKDCC/HGF/BMP4/PRKD1/ZBTB16/MEF2C/IL6R/IFITM1/WNT5A/KL/DDR2/FAM20C/ISG15/GDPD2/BMP2/TGFB2/SMAD3",20
"GO:0006979","GO:0006979","response to oxidative stress","61/1486","458/18866",3.5783067167485e-05,0.00142523713105867,0.0010923252082706,"ABCD1/MGAT3/GCH1/PKD2/NOX1/MAP3K5/PTGS1/SIGMAR1/RNF112/CD36/MT3/GCLM/HGF/PDLIM1/MYEF2/SLC7A11/NCOA7/AKR1C3/DUOX1/PRR5L/TXNIP/SESN1/DHCR24/PRKD1/PON2/MGST1/HIF1A/ALDH3B1/AREG/CRYAB/SELENOP/SDC1/CYBA/S100A7/SOD2/SOD3/PPARGC1A/PTPRN/TXN/KLF4/HP/NET1/PLK3/ETS1/ANXA1/HYAL1/ABCC2/PXDN/PTGS2/NCF4/PRDX4/MMP2/TRPM2/FOXO1/JUN/ACOX2/PDGFRA/ECT2/FOSL1/MYB/DHRS2",61
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","39/1486","252/18866",3.65542819895025e-05,0.00144103170023975,0.0011044304261984,"F11R/CLEC3B/HTRA1/SPRED1/DKK3/SOX9/LPXN/SLC2A10/USP9Y/CDH5/SKIL/CDKN2B/VEPH1/SNX25/MEF2C/HTRA3/VASN/CLDN5/WNT5A/BAMBI/PPARGC1A/DAB2/RASL11B/FERMT2/CITED1/PEG10/NREP/GDF15/LTBP1/SMAD7/OVOL2/JUN/ZFP36L1/TGFB2/ASPN/SMAD3/COL1A2/GIPC1/FGFR2",39
"GO:0001894","GO:0001894","tissue homeostasis","40/1486","261/18866",3.66718571026001e-05,0.00144103170023975,0.0011044304261984,"STK39/LPCAT1/F11R/GNAS/CSF1/CSF1R/RAC2/CIB2/CYTL1/MUC13/NCDN/SOX9/USH1C/LSR/CUBN/ITGB3/SPP1/CDH5/JAM3/TNFRSF11B/ACACA/LIPA/AZGP1/CA2/PROM1/WHRN/VSIG1/TJP1/CLDN5/RB1/YAP1/WWTR1/TMEM64/MUC2/PTGS2/S1PR1/PTH1R/TP53INP2/SH3GL2/CLDN18",40
"GO:0006636","GO:0006636","unsaturated fatty acid biosynthetic process","15/1486","59/18866",3.76428875043773e-05,0.00145300977331633,0.00111361061866106,"ABCD1/CD74/PTGS1/DEGS1/AKR1C3/DECR2/PTGES/IL1B/ELOVL4/FABP5/ANXA1/SCD/PTGDS/PTGS2/GSTM1",15
"GO:0010719","GO:0010719","negative regulation of epithelial to mesenchymal transition","12/1486","40/18866",3.8054569995124e-05,0.00145300977331633,0.00111361061866106,"SPRED1/FOXA2/MIR573/VASN/MIR590/GATA3/MAD2L2/HPN/SMAD7/DACT3/OVOL2/TGFB2",12
"GO:0050892","GO:0050892","intestinal absorption","12/1486","40/18866",3.8054569995124e-05,0.00145300977331633,0.00111361061866106,"F11R/CEL/SCARB1/KCNQ1/SLC26A6/CD36/UGCG/LIMA1/HAMP/EZR/VIL1/VDR",12
"GO:1902895","GO:1902895","positive regulation of pri-miRNA transcription by RNA polymerase II","12/1486","40/18866",3.8054569995124e-05,0.00145300977331633,0.00111361061866106,"HIF1A/PPARG/GATA3/KLF4/SPI1/ETS1/SREBF1/BMP2/JUN/FOSL1/TGFB2/SMAD3",12
"GO:0022600","GO:0022600","digestive system process","21/1486","102/18866",3.82175072742467e-05,0.00145300977331633,0.00111361061866106,"STK39/F11R/CEL/SCARB1/MUC13/KCNQ1/SLC26A6/SOX9/CD36/UGCG/PTGER3/SGK1/NMU/TYMP/VSIG1/LIMA1/HAMP/EZR/MUC2/VIL1/VDR",21
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","37/1486","235/18866",3.93184549717567e-05,0.00148522292812668,0.00113829931099897,"CD24/IGF2/VSIR/HLA-DMB/CD83/HHLA2/CD74/ITPKB/JAK3/VAV1/HLA-A/SLC7A1/SELE/RUNX3/DOCK8/ZBTB16/PNP/IL1B/PRKCQ/DPP4/CD44/HAVCR2/SIRPG/GATA3/ETS1/ANXA1/HES1/CD55/PTPRC/CD1D/PIK3R1/PTPN6/IL18/SOX12/ZBTB7B/MYB/HLA-DPA1",37
"GO:1903034","GO:1903034","regulation of response to wounding","31/1486","183/18866",3.95816498399598e-05,0.00148558051162157,0.0011385733688782,"F11R/SYTL4/FOXA2/F2/CD36/DUOX1/CEACAM1/SPP1/MYLK/CPB2/CADM4/PRKCQ/EPHA4/PLAT/SERPINB2/RAB3A/EPHB2/TNFRSF12A/KLF4/MYH9/PDGFA/ANXA1/CLEC7A/MIR221/VIL1/PDGFRA/RGMA/REG3A/KANK1/SMAD3/PROC",31
"GO:0016049","GO:0016049","cell growth","64/1486","490/18866",4.23288786110113e-05,0.00156878023533359,0.00120233900727711,"AURKA/TRPV2/SLIT3/CDKN2A/GNG4/SMARCA2/CXCL12/DDX39B/KRT17/SEMA6D/BCAR1/FHL1/MEG3/EFNA5/SOX9/F2/BST2/MT3/SFN/NDN/SEMA4A/TIAM1/NTN1/IGFBP4/EPHA7/CEACAM1/KAZALD1/CHPT1/PLXNA1/SPP1/LAMB2/SOX17/RASAL1/PRKCQ/CLSTN3/SGK1/SH3BP4/CRYAB/SEMA4G/PPARG/CYBA/FLRT3/HAMP/NLGN3/WNT5A/RB1/TNFRSF12A/MAD2L2/ERBB2/TSPYL2/NET1/HPN/HYAL1/DPYSL2/OLFM1/NEDD4L/SMAD7/CDA/DACT3/TGFB2/APBB2/SMAD3/MIR23A/SH3GL2",64
"GO:0090130","GO:0090130","tissue migration","52/1486","374/18866",4.26187592498061e-05,0.00156878023533359,0.00120233900727711,"ADGRA2/AMOTL1/CXCL13/SPRED1/SCARB1/EPB41L4B/TACSTD2/ACTA1/BCAR1/MIR200A/SOX9/LPXN/JUP/BMP4/SEMA4A/CEACAM1/ITGB3/PRKD1/HIF1A/CDH5/SRPX2/DPP4/PPARG/MIR196A1/MEF2C/KANK2/WNT5A/GATA3/KLF4/PKN1/MYH9/PTPRM/ETS1/ANXA1/NR2F2/HYAL1/LOXL2/MIR221/ACTA2/PTGS2/VIL1/PRKX/SASH1/JUN/SOX18/TGFB2/ADAMTS9/KANK1/MAPRE2/MIR23A/FGF18/GIPC1",52
"GO:0048568","GO:0048568","embryonic organ development","60/1486","451/18866",4.27252968678719e-05,0.00156878023533359,0.00120233900727711,"IGF2/GNAS/EYA1/PKD2/STRA6/PKDCC/SOX9/HEY1/RNF112/USH1C/BMP4/ALDH1A3/SIX4/NTN1/DLL1/TEAD3/IFT57/HIF1A/SOX17/LIF/DLX6/GJB5/MMP16/GJA5/WHRN/MEF2C/TCF7/STIL/TTC39C/WNT5A/EPHB2/MICAL2/MAFB/GATA3/VANGL2/HS6ST1/YAP1/CITED1/PDGFA/TBX3/HPN/MTHFD1L/TCF21/NR2F2/HES1/TPRN/HYAL1/PBX3/E2F7/OVOL2/PAX8/RIPOR2/PDGFRA/SOX18/PBX1/ZFP36L1/TGFB2/SMAD3/PRRX1/FGFR2",60
"GO:0061614","GO:0061614","pri-miRNA transcription by RNA polymerase II","14/1486","53/18866",4.28701686854612e-05,0.00156878023533359,0.00120233900727711,"SOX9/BMP4/HIF1A/PPARG/GATA3/KLF4/SPI1/ETS1/SREBF1/BMP2/JUN/FOSL1/TGFB2/SMAD3",14
"GO:0001763","GO:0001763","morphogenesis of a branching structure","33/1486","201/18866",4.33490123037779e-05,0.00157645010582994,0.00120821732233413,"TP63/TACSTD2/CSF1/EYA1/PKD2/CCL11/SOX9/HGF/SNAI2/WNT6/BMP4/CLIC4/DLG5/SIX4/EPHA7/PLXNA1/NTN4/FOXD1/AREG/RASIP1/WNT5A/VANGL2/YAP1/CITED1/PDGFA/TBX3/TCF21/BMP2/PAX8/VDR/PBX1/LAMA1/FGFR2",33
"GO:0007265","GO:0007265","Ras protein signal transduction","49/1486","346/18866",4.3716899103506e-05,0.0015800150879693,0.00121094958335442,"RHOV/F11R/CDKN2A/CDC42EP1/CSF1/ITPKB/RAC2/SPRY4/ARHGEF2/VAV1/STMN3/ARHGDIG/SHC2/TIAM1/DLC1/NTN1/ARHGAP29/HEG1/OPHN1/DHCR24/PRKD1/LPAR6/SHC3/IQGAP3/RASAL1/CADM4/RAB39B/EPS8L3/RHOU/SHC1/KANK2/RASIP1/ARHGDIB/RB1/RRAS2/EPHB2/VANGL2/NET1/STMN1/CYTH3/RIPOR2/JUN/TGFB2/RCC1/KANK1/RAPGEF3/MAPRE2/PSD3/COL1A2",49
"GO:0007416","GO:0007416","synapse assembly","31/1486","184/18866",4.40772529868976e-05,0.00158326574379316,0.00121344093951014,"LRRN1/NTRK2/SHANK3/CEL/EPHB3/EFNA5/NRXN2/PCDHB16/DLG5/SEMA4A/GAP43/SIX4/NTN1/EPHA7/SPOCK2/SRPX2/CLSTN3/MEF2C/LRFN4/FLRT3/NLGN3/WNT5A/PCDH17/EPHB2/OBSL1/IL1RAP/ADGRF1/ACHE/MAGI2/DNER/PTPRD",31
"GO:0061041","GO:0061041","regulation of wound healing","27/1486","151/18866",4.66622746406656e-05,0.00166590010988474,0.00127677327851834,"F11R/SYTL4/FOXA2/F2/CD36/DUOX1/CEACAM1/MYLK/CPB2/CADM4/PRKCQ/PLAT/SERPINB2/RAB3A/EPHB2/TNFRSF12A/MYH9/PDGFA/ANXA1/CLEC7A/MIR221/VIL1/PDGFRA/REG3A/KANK1/SMAD3/PROC",27
"GO:0050919","GO:0050919","negative chemotaxis","13/1486","47/18866",4.73121700276121e-05,0.0016788651849192,0.00128670992553563,"SLIT3/SEMA6D/EFNA5/SEMA4A/NTN1/EPHA7/ITGB3/DPP4/SEMA4G/FLRT3/WNT5A/PDGFA/UNC5C",13
"GO:0007015","GO:0007015","actin filament organization","58/1486","434/18866",5.01069009147593e-05,0.00176732472804768,0.00135450677615484,"ACTN4/F11R/BIN1/IQGAP2/CARMIL1/SHANK3/SWAP70/CDC42EP1/CXCL12/PLS3/TACSTD2/DSTN/ACTA1/CCL11/RAC2/PLA2G1B/BCAR1/MSRB1/ARHGEF2/CAP2/GAS2L3/BAIAP2L2/USH1C/SVIL/PDLIM1/SCIN/CCL26/DLC1/PHACTR1/MCU/SORBS3/GAS7/NEDD9/SORBS1/HIP1/BAIAP2L1/LIMA1/TJP1/CTNNA2/MYO5A/HCLS1/MICAL2/EZR/ARHGEF5/MAD2L2/STMN1/GDPD2/ARPC1B/PIK3R1/VIL1/ASAP3/S1PR1/BAIAP2/CX3CL1/KANK1/RAPGEF3/SMAD3/EFS",58
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","35/1486","221/18866",5.55959526821133e-05,0.0019375851366296,0.00148499715716697,"CD24/IGF2/VSIR/HLA-DMB/HHLA2/CD74/CSF1/HLA-DRB1/RAC2/SPN/PELI1/JAK3/BST1/HLA-A/BMP4/DLG5/SLC7A1/ARG2/IRF1/PNP/IL1B/PRKCQ/MEF2C/HAVCR2/PKN1/ERBB2/ANXA1/HES1/CD55/PTPRC/CD1D/PTPN6/IL18/ZBTB7B/HLA-DPA1",35
"GO:0042445","GO:0042445","hormone metabolic process","35/1486","221/18866",5.55959526821133e-05,0.0019375851366296,0.00148499715716697,"CTSB/SCARB1/CPA3/DKK3/RDH16/DHRS9/CYP2W1/ALDH1A3/AKR1C3/SDR16C5/DUOX1/SPP1/CTSG/HIF1A/PCSK2/ALDH8A1/CPE/PCSK1N/PNPLA2/PPARGC1A/GATA3/LIPE/SRD5A3/CPQ/HPN/HSD17B14/TTR/DDO/BMP2/PAX8/REN/PDGFRA/HSD17B6/DIO1/DHRS2",35
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","46/1486","322/18866",5.97353552317119e-05,0.00206952961468446,0.00158612157803044,"CD24/TRPV2/TMEM38B/JPH1/SWAP70/CXCL13/ATP1A2/PKD2/CASQ2/CIB2/PLA2G1B/ITPR3/F2/CD36/S1PR4/ITPR1/CCR1/PTGER3/LPAR6/CCL3/C5AR1/NMU/EDNRB/PLN/CYBA/HAP1/CCR5/MYO5A/CD52/TRPM4/CEMIP/RYR1/CNR1/CD55/FPR3/C3AR1/PTPRC/CLIC2/PTGER2/S1PR1/TRPM2/PTPN6/PTH1R/PDGFRA/CX3CL1/TMEM38A",46
"GO:0007009","GO:0007009","plasma membrane organization","22/1486","113/18866",6.1871385721699e-05,0.00212997692405633,0.00163244939138876,"ABCD1/BIN1/MTSS1/NOX1/ASAP1/SYTL4/BAIAP2L2/DEGS1/FER1L4/FNBP1L/UGCG/CLU/EHD2/PACSIN3/BAIAP2L1/RAB3A/A4GALT/MYH9/PTPRC/BAIAP2/TGFB2/SH3GL2",22
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","37/1486","240/18866",6.22076949638997e-05,0.00212997692405633,0.00163244939138876,"CD24/IGF2/VSIR/HLA-DMB/HHLA2/CD74/CSF1/CSF1R/HLA-DRB1/RAC2/SPN/PELI1/JAK3/BST2/BST1/HLA-A/BMP4/DLG5/SLC7A1/ARG2/IRF1/PNP/IL1B/PRKCQ/MEF2C/HAVCR2/PKN1/ERBB2/ANXA1/HES1/CD55/PTPRC/CD1D/PTPN6/IL18/ZBTB7B/HLA-DPA1",37
"GO:0050870","GO:0050870","positive regulation of T cell activation","34/1486","214/18866",6.60793411401546e-05,0.00224180100503543,0.00171815320858754,"CD24/IGF2/VSIR/HLA-DMB/CD83/HHLA2/CD74/ITPKB/JAK3/VAV1/HLA-A/SLC7A1/RUNX3/DOCK8/ZBTB16/PNP/IL1B/PRKCQ/DPP4/HAVCR2/SIRPG/GATA3/ANXA1/HES1/CD55/PTPRC/CD1D/PIK3R1/PTPN6/IL18/SOX12/ZBTB7B/MYB/HLA-DPA1",34
"GO:0071634","GO:0071634","regulation of transforming growth factor beta production","11/1486","36/18866",6.62393806782457e-05,0.00224180100503543,0.00171815320858754,"CD24/HIF1A/ITGB8/LAPTM4B/LUM/LTBP1/PTGS2/MYB/TGFB2/CX3CL1/SMAD3",11
"GO:0046631","GO:0046631","alpha-beta T cell activation","26/1486","146/18866",6.86580357521052e-05,0.0023103034444171,0.0017706546062385,"VSIR/CD83/SATB1/ITPKB/SPN/JAK3/HLA-A/SEMA4A/RUNX3/ARG2/ELF4/IRF1/BATF/ZBTB16/SLAMF6/PNP/PRKCQ/TCF7/GATA3/ANXA1/CD55/SMAD7/PTPRC/IL18/ZBTB7B/MYB",26
"GO:0031214","GO:0031214","biomineral tissue development","28/1486","163/18866",7.12860390506085e-05,0.0023714759013711,0.0018175381846456,"TMEM38B/CLEC3B/PTHLH/PKDCC/SOX9/HEY1/WNT6/BMP4/CCR1/SPP1/HIF1A/CCL3/MEF2C/COMP/KL/TRPM4/DDR2/FAM20C/ISG15/PTGS2/BMP2/S1PR1/FOXO1/PTH1R/ASPN/SMAD3/COL1A2/FGFR2",28
"GO:0110148","GO:0110148","biomineralization","28/1486","163/18866",7.12860390506085e-05,0.0023714759013711,0.0018175381846456,"TMEM38B/CLEC3B/PTHLH/PKDCC/SOX9/HEY1/WNT6/BMP4/CCR1/SPP1/HIF1A/CCL3/MEF2C/COMP/KL/TRPM4/DDR2/FAM20C/ISG15/PTGS2/BMP2/S1PR1/FOXO1/PTH1R/ASPN/SMAD3/COL1A2/FGFR2",28
"GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process","13/1486","49/18866",7.61396165994973e-05,0.0025186296903393,0.00193031927186237,"CD74/CXCL12/ITPKB/JAK3/BMP4/DOCK8/ARG2/HIF1A/PRKCQ/MERTK/CCR5/IRF7/HCLS1",13
"GO:0045657","GO:0045657","positive regulation of monocyte differentiation","6/1486","11/18866",7.72487447880031e-05,0.00254096292547055,0.00194743583105415,"CD74/CSF1/HLA-DRB1/FES/JUN/ZFP36L1",6
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","24/1486","131/18866",8.10989542575654e-05,0.00265270601775444,0.00203307757718319,"TP63/GNAS/SMOC1/NOCT/JUND/SOX9/CDK6/HGF/SNAI2/BMP4/PRKD1/AREG/MEF2C/IL6R/IFITM1/TRPM4/DDR2/CITED1/FAM20C/TMEM64/GDPD2/BMP2/SMAD3/FGFR2",24
"GO:0061333","GO:0061333","renal tubule morphogenesis","17/1486","77/18866",8.20355553938088e-05,0.00266843431572639,0.00204513200376495,"TACSTD2/EYA1/PKD2/MTSS1/SOX9/WNT6/BMP4/SIX4/FOXD1/MEF2C/GATA3/CITED1/TCF21/HES1/BMP2/PAX8/PBX1",17
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","51/1486","374/18866",8.3391603028765e-05,0.00268379963950097,0.00205690824094434,"CD24/IGF2/CD74/NTRK2/IL24/EPHB3/CSF1R/FGFR4/PKDCC/ARHGEF2/EFNA5/JAK3/BST1/CD36/STAP2/HGF/EPHA7/GPRC5B/ERRFI1/ITGB3/DOK7/TIE1/LIF/TREM2/NEDD9/CADM4/AREG/CD44/MERTK/EPHA4/SHC1/IL6R/ERBB3/ALKAL2/HCLS1/EPHB2/DDR2/ERBB2/PDGFA/FES/HES1/IL11/MIR221/PTPRC/SRMS/DOCK3/PTPN6/IL18/PDGFRA/SLA/FGFR2",51
"GO:0008360","GO:0008360","regulation of cell shape","27/1486","156/18866",8.34246856343598e-05,0.00268379963950097,0.00205690824094434,"F11R/CDC42EP1/FGD1/CSF1R/CCL11/RAC2/ATP10A/F2/SEMA4A/DLC1/PLXNA1/CCL3/PLXNB3/PLEKHO1/RHOU/FGD6/BAMBI/EZR/MYH9/FERMT2/ANXA1/HPN/FES/VIL1/ITGA7/S100A13/BAIAP2",27
"GO:0031341","GO:0031341","regulation of cell killing","19/1486","92/18866",8.42026903403445e-05,0.00269402596690009,0.00206474586667178,"SERPINB4/VAV1/NOS2/HLA-A/CEACAM1/HLA-H/GAPDH/SLAMF6/AZGP1/DNASE1L3/HAVCR2/PVR/SH2D1A/CD55/CLEC7A/PTPRC/CD1D/PRF1/CD1A",19
