"","ID","Description","Count","GeneRatio","geneID"
"GO:0007165","GO:0007165","signal transduction",419,"419/1074","IFI27L2/SIPA1L2/AKT3/RASL11A/VEGFA/DLK2/RIN2/GNG8/TSPAN5/TRIO/P2RX1/CHRD/AURKB/BRSK2/HIP1R/RGS11/TRAF4/LY6H/STYK1/WNK4/STAT5A/CCL22/HLA-DQA1/DMPK/NCAPG2/PJA2/IGLV3-27/BMPR1B/PDE5A/WNK2/NLGN2/LY96/MBP/CAPN5/PAK1/PCSK6/ITGAX/ABHD2/APLN/GSTP1/LRP5/CBLN1/FLRT1/GLIS2/NFAT5/PTPRU/CCL17/RHOJ/GPRASP1/RETN/HRH1/MMP1/MUC6/SCX/ZYX/HNF1B/TNFRSF18/TMEM102/ARHGAP30/CCL13/APH1B/ARHGAP24/CCL18/PTPRF/ROBO1/ADRA1B/TRABD2B/MELK/HEYL/GABBR1/TGFA/RPS3/NCAM1/IQGAP1/MCTP2/PGF/TCIRG1/PITPNM1/GADD45B/RASSF7/DLL4/CXCR4/SLC29A1/NPNT/CCL24/CD209/EPHB6/HRAS/HSPB1/MUC20/CASP10/CYP26B1/PAG1/ADCY9/FKBP4/ZNF423/NDRG4/CCL19/DMD/SORCS2/GPC6/MX2/ABR/PLAUR/AVPR1A/ALCAM/VEGFD/GABRB3/ZAP70/FAM83G/RALGAPA2/NPPC/DAPL1/IGLL5/IL17RD/CSRNP1/SIRPA/CD2AP/LPAR1/TFDP1/PALM/TWSG1/TMOD2/BMP8B/TTK/PTK7/FLT4/GUCY2C/TPP1/RUNDC3A/RNF43/NFATC2/STX1A/PER1/MAGED1/TGFB1I1/FURIN/IGF1R/CD38/LTBP2/TGFB3/CREB3L3/PARD6A/RRAS/IFI6/SELP/NXN/RASGRP1/JAG2/USP18/CIB1/RARG/EGFL7/SOX2/RAP2B/AGT/SEMA7A/FGF2/TYROBP/IGLV3-21/CXCR3/IGLV2-23/BTK/PDE2A/TNFRSF4/GPR37L1/RNF183/NETO2/TRERF1/LPAR3/CGNL1/MCC/SOSTDC1/HLA-F/INAVA/CD177/SORBS2/GPR155/FZD5/ARHGAP25/S100A9/SCT/NUCB2/IL7R/ATOH8/JSRP1/RRAD/TGFBR3/CSF3/RAPGEFL1/ITGB6/KCNIP3/IL34/THEMIS2/ERG/MYO1E/MPP1/LTBP4/SLA2/ADCY6/HNF4A/THPO/IL20RB/PCBP4/BMP7/IRAK3/S100A6/ANXA5/CXCL16/TCIM/FIBIN/PLXNA2/CCDC3/GNA15/MDK/AMH/EGFR/IL27RA/CYP7B1/BDKRB2/RASAL3/PLXNB2/TLE1/DST/IGLC3/DCN/MICAL1/IGHV3-64/ANOS1/GMDS/BSG/CLEC7A/JUNB/LY86/CHAC1/MDFI/GPSM2/TMIGD3/P2RY1/RSAD2/ITGAM/IL6ST/S1PR2/GRP/IL15RA/CTNND2/FBN1/TSHR/FPR1/SYK/CHD3/SOX7/CLIC3/KCNK2/APLP2/ADGRF5/ITGB5/DEPDC1B/PRKCB/LBH/PPIF/RASD1/S100A12/IER3/HLA-G/PIM1/RPS6/CMKLR1/ICAM1/PLXNA3/RGS1/SGK2/MMP14/GRB10/DOK5/PAX2/CACNG4/ITGA2/SOX11/PTPRG/RBMS3/CASTOR3/ARL6IP5/DCDC2/TNFSF12/DLGAP5/CCR7/TNK2/GUCY1B1/BCL2L12/MPZL1/DAPK1/GPX1/TMEM106A/RND1/SPTBN2/PPP1R13L/TNFAIP8L3/PSCA/GPR68/HPCA/CD2/IL16/ECEL1/CHST11/FMOD/TENM4/EPS8/CCL20/RTKN/FRAT2/CCL4/LILRB4/BTN3A2/CILP/IGLV3-25/BTG2/IGLC7/BAG3/NPR2/COL3A1/CCDC68/LDLRAD4/STAP1/PKIG/DAPK2/CRABP1/DLG3/PCNA/ERN2/CDC42BPG/MTRNR2L12/FST/DIRAS2/ABCA1/S1PR1/CYBB/TMEM100/CD5/PHLDA3/RRS1/RCC2/CACNA1D/NPTX2/ARHGEF16/BIRC5/DNMT1/CLIC1/F13A1/NDP/FSCN1/TNFSF13/RACGAP1/ERFE/IRF4/RFC4/IGFBPL1/NR4A3/DERL3/CORO1A/NR1D1/YBX3/RGCC/ITGA9/ADGRL2/CHN1/PIK3CD/ALDH1A2/NLGN4X/SEMA4B/MVB12B/IGFBP3/CD47/RELB/CMAHP/SEMA6B/MUCL1/RASGRP2/BCL3/GAL/RTN4R/RAC3/ZEB2/NSG1/CXXC4/CHRM1/MAST4/TIMP2/CACNB3/ARHGAP23/DOCK10/IGLV3-19/FYN/WWC2/C1QL4/SCGB3A1/F2R/MAPT/PBLD/SESN3/TNKS1BP1/MUC3A/MAP3K6/ATP6V1C2/IL2RA/SVEP1/CNKSR1/TNK1/FZD4/WNT2/SPHK1/SMPDL3B/MX1/DUSP9/GMIP/GNG7/LAG3/GREM2/NEK6"
"GO:0007272","GO:0007272","ensheathment of neurons",14,"14/1074","PLLP/MBP/ITGAX/CXCR4/LPAR1/TPPP/RARG/JAM2/ASPA/UGT8/LGI4/MPZ/TENM4/GJC3"
"GO:0008037","GO:0008037","cell recognition",21,"21/1074","ROBO1/CXCR4/PAEP/CD209/CCL19/IGLL5/MFGE8/IGLC3/IGHV3-64/BSG/CLEC7A/CNTNAP2/CCR7/IGLC7/VCAN/CD5/DSCAML1/NCAM2/VSTM2L/FUT3/FOLR2"
"GO:0008219","GO:0008219","cell death",170,"170/1074","IFI27L2/HIF3A/VEGFA/TRIO/P2RX1/AURKB/CTSZ/BRSK2/HIP1R/TSC22D3/TRAF4/ELMO3/DMPK/TWIST2/BMPR1B/LDHA/LY96/PAK1/PCSK6/TP53I3/GSTP1/LRP5/SCX/HNF1B/PIP/TNFRSF18/TMEM102/APH1B/ROBO1/MELK/RPS3/TCIRG1/GADD45B/RASSF7/CXCR4/KRT15/PAEP/LGALS7B/HRAS/HSPB1/CASP10/CYP26B1/HBB/ZMAT3/CCL19/ABR/PLAUR/KRT14/KLK12/KRT16/GABRB3/DAPL1/CSRNP1/LPAR1/TFDP1/FLT4/KRT23/MAGED1/FURIN/IGF1R/CD38/PNMA1/TGFB3/IFI6/STEAP3/JAG2/CIB1/RARG/SPRR2G/SOX2/AGT/FGF2/TYROBP/CXCR3/BTK/GPR37L1/RNF183/HLA-F/FZD5/S100A9/TFAP2A/IL7R/NME1/CSF3/KCNIP3/BMP7/HMGN5/ANXA5/TCIM/HSPB6/ST14/PRDX5/SIX1/MDK/EGFR/BDKRB2/WT1/TLE1/MICAL1/HK2/EMP3/CLEC7A/KRT13/CHAC1/ITGAM/IL6ST/SYK/SOX7/KCNK2/NES/PRKCB/PPIF/SPRR2D/IER3/HLA-G/PIM1/RPS6/ICAM1/MYBL2/PAX2/CAPN13/SOX11/ARL6IP5/TNFSF12/CCR7/BCL2L12/DAPK1/GPX1/SLFN11/PPP1R13L/TNFAIP8L3/CD2/CHST11/KRT20/RTKN/SLC6A13/BTG2/BAG3/DAPK2/ERN2/MTRNR2L12/CD5/PHLDA3/ARHGEF16/BIRC5/DNMT1/HBA2/NR4A3/CORO1A/NME3/YBX3/RGCC/PIK3CD/ALDH1A2/IGFBP3/BCL3/GAL/VSTM2L/NSG1/FYN/KRT7/F2R/MAPT/IL2RA/HOXA5/CD248/SPHK1/MX1/DUSP9/NEK6"
"GO:0008283","GO:0008283","cell population proliferation",173,"173/1074","P3H3/AKT3/VEGFA/P3H2/CHRD/AURKB/CTSZ/STYK1/STAT5A/NCAPG2/BMPR1B/PDE5A/DYSF/WNK2/FABP6/CLDN1/PAK1/ITGAX/APLN/GSTP1/LRP5/PTPRU/SCX/HNF1B/ROBO1/CLDN3/MELK/TGFA/RPS3/PGF/TCIRG1/DLL4/RAB25/CCL24/CD209/LGALS7B/HRAS/NDRG4/OVOL1/CCL19/AVPR1A/VEGFD/ZAP70/NPPC/TBC1D8/RPS4X/TFDP1/TWSG1/TTK/FLT4/GUCY2C/BNC1/RNF43/NFATC2/MAGED1/TGFB1I1/IGF1R/FUT2/CD38/TGFB3/RASGRP1/JAG2/CIB1/RARG/EGFL7/SOX2/AGT/FGF2/PTPN14/TYROBP/BTK/TNFRSF4/GPR37L1/SMIM22/MCC/CXADR/BTG3/FZD5/SGPP2/TFAP2A/IL7R/ATOH8/TGFBR3/NME1/CSF3/IL34/HNF4A/THPO/IL20RB/PODN/BMP7/HMGN5/S100A6/BCL6B/SIX1/MDK/EGFR/IL27RA/CYP7B1/RASAL3/WT1/PLXNB2/TMEM119/LGI4/TPM1/CLEC7A/SASH3/JUNB/TMIGD3/KLF13/IL6ST/S1PR2/TSHR/SPINT1/SYK/SOX7/KCNK2/NES/GRHL2/LBH/HMGA1/HLA-G/PIM1/SGK2/MMP14/PAX2/OSR2/ITGA2/SOX11/TNFSF12/TNK2/GPX1/DHCR7/CHST11/TENM4/ACE/BTG2/MVD/DLG3/FST/S1PR1/BIRC5/DNMT1/TNFSF13/RACGAP1/NR4A3/CORO1A/NR1D1/RGCC/ALDH1A2/SPINT2/IGFBP3/CD47/GAL/ZEB2/CHRM1/TIMP2/GLUL/FYN/C1QL4/SCGB3A1/F2R/PBLD/FUT3/IL2RA/FOLR2/HOXA5/TNK1/HOXA3/CD248/WNT2/SPHK1/GINS1"
"GO:0010118","GO:0010118","stomatal movement",0,"0/1074",""
"GO:0010496","GO:0010496","intercellular transport",1,"1/1074","GJB2"
"GO:0016037","GO:0016037","light absorption",0,"0/1074",""
"GO:0016049","GO:0016049","cell growth",38,"38/1074","VEGFA/PAK1/FLRT1/IQGAP1/CXCR4/AVPR1A/ALCAM/DNPH1/CD38/CIB1/RARG/AGT/SEMA7A/LPAR3/SORBS2/S100A9/LTBP4/HNF4A/COBL/CXCL16/EGFR/WT1/PLXNA3/SGK2/MMP14/NANOS1/IGFBPL1/SEMA4B/IGFBP3/SEMA6B/RASGRP2/RTN4R/ZEB2/PRSS2/SCGB3A1/MAPT/TNK1/SPHK1"
"GO:0016192","GO:0016192","vesicle-mediated transport",148,"148/1074","VEGFA/RIN2/P2RX1/CTSZ/BRSK2/HIP1R/ELMO3/RILP/IGLV3-27/MMRN1/MRC2/DYSF/RAB11FIP5/NLGN2/KIF2C/PAK1/ITGAX/APLN/SNAP25/GSTP1/RIMS4/LRP5/RHOJ/GPRASP1/RETN/TGFA/IQGAP1/TCIRG1/RIMS3/VAMP5/RAB25/CD209/HRAS/HBB/NDRG4/CCL19/RAB37/MX2/ABR/PLAUR/VEGFD/IGLL5/SIRPA/CD2AP/STX1A/MFGE8/IGF1R/CFTR/AOC1/TGFB3/SELP/RASGRP1/GNS/RAP2B/TYROBP/IGLV3-21/IGLV2-23/BTK/SYT7/ISLR/HLA-F/CD177/ARHGAP25/S100A9/NME1/MYO1E/LYZ/SVIP/ANXA5/STX19/CXCL16/ITIH3/SEC24C/HSPA2/APRT/STX11/IGLC3/MICAL1/IGHV3-64/SPON2/CLEC7A/P2RY1/ITGAM/IL15RA/FPR1/SYK/APLP2/PRKCB/S100A12/SIGLEC14/GOLT1A/CACNG4/ITGA2/PACSIN1/TNK2/SLC2A3/SPTBN2/FCGRT/HPCA/CLEC12A/IGLV3-25/IGLC7/AP1S3/STAP1/RAB27A/SYTL1/ABCA1/CYBB/VWF/CD5/SLC17A9/FUCA1/CACNA1D/HBA2/F13A1/DPP7/RACGAP1/PHETA2/NOSTRIN/NR4A3/CORO1A/OLFM4/PIK3CD/LAIR1/NLGN4X/CTSW/SLCO4C1/MVB12B/CD47/GM2A/TAP1/ATP11A/NSG1/SYT11/TIMP2/TOR4A/IGLV3-19/PRSS3/FYN/PRSS2/ENDOD1/SERPING1/TINAGL1/FOLR2/SPHK1/MX1/ATP8A1/NPC2"
"GO:0016458","GO:0016458","gene silencing",7,"7/1074","MIR22HG/MYCN/EGFR/MIRLET7D/HMGA1/MIR429/DNMT1"
"GO:0019725","GO:0019725","cellular homeostasis",60,"60/1074","ATP1B3/P2RX1/BRSK2/DMPK/RAB11FIP5/LRP5/CCL13/ADRA1B/CKB/KLF15/TCIRG1/CXCR4/SLC29A1/OXCT1/CCL19/DMD/AVPR1A/LPAR1/RHCG/IGF1R/CFTR/CD38/SLC24A3/AGT/FGF2/CXCR3/LPAR3/S100A9/SCT/JSRP1/NME1/GNA15/PRDX5/BDKRB2/HK2/P2RY1/FPR1/PRKCB/CMKLR1/ICAM1/PAX2/TRPM8/CCR7/GPX1/GPR68/BAG3/SLC4A7/PCNA/SYPL2/S1PR1/CYBB/CACNA1D/ERFE/RFC4/CORO1A/NR1D1/CACNB3/FYN/F2R/ATP6V1C2"
"GO:0019835","GO:0019835","cytolysis",2,"2/1074","C8G/LYZ"
"GO:0022402","GO:0022402","cell cycle process",65,"65/1074","AURKB/BRSK2/SPAG5/NCAPG2/KIF2C/ARL2/LRP5/MELK/TGFA/RPS3/HRAS/CYP26B1/BCAT1/OVOL1/FBXL7/ANLN/TFDP1/TPPP/TTK/KLHL13/PARD6A/SOX2/PCBP4/BMP7/HMGN5/TCIM/HSPA2/EGFR/TUBB4A/GPSM2/CHD3/NES/TUBG2/PRKCB/HLA-G/MYBL2/WDR62/TYMS/DLGAP5/LZTS1/KIFC2/SLFN11/EPS8/RTKN/CENPA/BTG2/CENPV/WEE1/PCNA/ERN2/RRS1/RCC2/BIRC5/MCM6/RACGAP1/RFC4/MISP/RGCC/CDCA5/TNKS1BP1/PKIA/PLK4/SPHK1/GINS1/NEK6"
"GO:0022406","GO:0022406","membrane docking",9,"9/1074","SNAP25/NDRG4/STX1A/CFTR/STX19/TUBB4A/STX11/ICAM1/PLK4"
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",24,"24/1074","BMPR1B/PDE5A/ABHD2/PABPC1L/RETN/PAEP/CYP26B1/SERPINA5/NPPC/TTK/BNC1/CFTR/CIB1/CXADR/JAM2/HSPA2/MDK/AMH/WT1/TMEM119/NPR2/NANOS1/FOLR2/FZD4"
"GO:0030029","GO:0030029","actin filament-based process",67,"67/1074","MYO5C/FAT1/BRSK2/HIP1R/KCNJ3/ELMO3/SSH3/FHL3/PAK1/RHOJ/ZYX/CLDN3/IQGAP1/CCL24/HRAS/DMD/ANLN/ABR/MYO7B/CD2AP/LPAR1/TMOD2/KCND3/PTK7/TGFB3/TNNT1/KCNE4/TYROBP/SMIM22/POF1B/CGNL1/CXADR/SORBS2/PDLIM3/ARHGAP25/TPM4/CSF3/MYO1E/COBL/MDK/MICAL1/TPM1/SYNPO2/S1PR2/ITGB5/ICAM1/SH3PXD2B/PACSIN1/CCR7/RND1/SPTBN2/EPS8/RTKN/STAP1/CDC42BPG/S1PR1/CACNA1D/FSCN1/RACGAP1/SCN4B/ABLIM2/CORO1A/RGCC/CD47/RAC3/CORO6/RFLNA"
"GO:0032196","GO:0032196","transposition",1,"1/1074","APOBEC3G"
"GO:0033059","GO:0033059","cellular pigmentation",2,"2/1074","RAB27A/ZEB2"
"GO:0034337","GO:0034337","RNA folding",0,"0/1074",""
"GO:0035212","GO:0035212","cell competition in a multicellular organism",0,"0/1074",""
"GO:0036166","GO:0036166","phenotypic switching",2,"2/1074","OLFM2/DNMT1"
"GO:0043335","GO:0043335","protein unfolding",0,"0/1074",""
"GO:0044663","GO:0044663","establishment or maintenance of cell type involved in phenotypic switching",0,"0/1074",""
"GO:0044764","GO:0044764","multi-organism cellular process",1,"1/1074","CXCR4"
"GO:0045103","GO:0045103","intermediate filament-based process",5,"5/1074","KRT14/KRT16/DST/NES/KRT20"
"GO:0048522","GO:0048522","positive regulation of cellular process",395,"395/1074","AKT3/MYCL/RASL11A/VEGFA/USP2/ATP1B3/MAOB/RIN2/TSPAN5/TRIO/P2RX1/CHRD/AURKB/CTSZ/HIP1R/SPAG5/ACACB/TRAF4/WNK4/STAT5A/CCL22/NCAPG2/TWIST2/PJA2/BMPR1B/PDE5A/DYSF/MYRIP/MID1IP1/WNK2/NLGN2/MYCN/LDHA/ARL2/LY96/CLDN1/MBP/PAK1/ITGAX/NID1/APLN/SNAP25/GSTP1/PABPC1L/LRP5/CBLN1/GLIS2/NFAT5/PTPRU/CCL17/RHOJ/RETN/HRH1/MMP1/SCX/ZDHHC1/HNF1B/TNFRSF18/TMEM102/TPPP3/CCL13/APH1B/CCL18/ROBO1/ADRA1B/TRABD2B/CLDN3/MELK/HEYL/KLF15/TGFA/RPS3/IQGAP1/ARRDC4/PGF/TCIRG1/GADD45B/RIMS3/DLL4/CXCR4/NPNT/RAB25/OXCT1/CCL24/CD209/EPHB6/HRAS/HSPB1/MUC20/MAMSTR/CASP10/CYP26B1/HBB/ADCY9/ZNF423/NDRG4/ZMAT3/OVOL1/CCL19/DMD/ANLN/ABR/PLAUR/AVPR1A/VEGFD/ZAP70/NPPC/IGLL5/TBC1D8/CHODL/CSRNP1/SIRPA/CD2AP/LPAR1/RPS4X/TFDP1/PALM/TWSG1/TPPP/TMOD2/BMP8B/TTK/DNPH1/PTK7/FLT4/RNF19A/BNC1/RUNDC3A/NFATC2/STX1A/PER1/MAGED1/YPEL3/TGFB1I1/FURIN/MFGE8/FANCI/IGF1R/CFTR/CD38/PNMA1/TGFB3/CREB3L3/PARD6A/RRAS/SELP/RASGRP1/JAG2/CIB1/OLFM2/RARG/EGFL7/SOX2/RAP2B/AGT/SEMA7A/FGF2/TYROBP/BTK/SYT7/TNFRSF4/FAXDC2/GPR37L1/SMIM22/RNF183/TRERF1/LPAR3/HLA-F/INAVA/JAM2/CD177/FZD5/FOXF2/S100A9/TUBB2B/TFAP2A/PITX1/SCT/IL7R/ATOH8/PLA2G10/TGFBR3/NME1/CSF3/ASPA/IL34/ERG/ADCY6/HNF4A/THPO/PCBP4/COBL/BMP7/HMGN5/SVIP/S100A6/CXCL16/TCIM/PLXNA2/CCDC3/MEDAG/SIX1/HSPA2/MDK/EGFR/NIPSNAP2/IL27RA/CYP7B1/CREB5/GPT/MAFF/RASAL3/WT1/CYB5D2/PLXNB2/TMEM119/IGLC3/DCN/IGHV3-64/HK2/TPM1/CLEC7A/SYNPO2/SASH3/JUNB/LY86/SCAND1/GPSM2/P2RY1/RSAD2/ITGAM/IL6ST/S1PR2/GRP/IL15RA/TSHR/FPR1/SPINT1/DYNLT3/SYK/SLN/SOX7/KCNK2/MTCL1/ADGRF5/NES/DEPDC1B/PRKCB/LDB2/GRHL2/LBH/PPIF/S100A12/HMGA1/HLA-G/PIM1/RPS6/SLCO3A1/CMKLR1/ICAM1/CASZ1/PLXNA3/SH3PXD2B/MYBL2/MMP14/GRB10/DOK5/FOXE1/POU2AF1/PAX2/CD99/CACNG4/OSR2/EDIL3/ITGA2/SOX11/RBMS3/ARL6IP5/DCDC2/TNFSF12/PACSIN1/DLGAP5/CCR7/TNK2/BCL2L12/HAS3/DAPK1/GPX1/TMEM106A/SLFN11/PPP1R13L/TNFAIP8L3/GPR68/HPCA/HOXD10/CD2/TENM4/EPS8/CCL20/CCL4/LILRB4/ACE/SLC6A13/BTG2/IGLC7/BAG3/NPR2/CENPV/COL3A1/STAP1/MVD/RAB27A/DAPK2/DLG3/PCNA/ERN2/LMO4/SPIB/ABCA1/NFIL3/S1PR1/GRHL1/SLC38A2/TMEM100/LARP6/CD5/PHLDA3/RCC2/CACNA1D/ARHGEF16/BIRC5/DNMT1/HBA2/NANOS1/CLIC1/NDP/FSCN1/TNFSF13/RACGAP1/ERFE/IRF4/RFC4/IRF2BPL/NR4A3/CORO1A/NR1D1/YBX3/RGCC/OLFM4/PIK3CD/ALDH1A2/SEMA4B/PRR16/CDCA5/IGFBP3/CD47/RELB/TCF4/SEMA6B/BCL3/GAL/RTN4R/RAC3/CDH1/ZEB2/NSG1/CHRM1/SYT11/TIMP2/CACNB3/GLUL/FYN/PRSS2/SCGB3A1/F2R/MAPT/SESN3/TNKS1BP1/FUT3/MAP3K6/ATP6V1C2/IL2RA/FOLR2/PLK4/ECHDC3/HOXA5/FZD4/HOXA3/CD248/WNT2/SPHK1/DUSP9/LAG3/ATP8A1/NEK6"
"GO:0048523","GO:0048523","negative regulation of cellular process",330,"330/1074","TFCP2L1/P3H3/AKT3/TENT5A/VEGFA/DLK2/USP2/MAOB/TRIO/P3H2/CHRD/AURKB/CTSZ/HIP1R/TSC22D3/RGS11/ACACB/NCAPG2/SSH3/TWIST2/BMPR1B/PDE5A/DYSF/RAB11FIP5/MID1IP1/WNK2/FABP6/SERPINA6/LY96/APOBEC3G/MBP/PAK1/ABHD2/APLN/GSTP1/SHMT1/TFPI/LRP5/CBLN1/GLIS2/PTPRU/CCL17/GPRASP1/SCX/HNF1B/PIP/TNFRSF18/ARHGAP24/ROBO1/TRABD2B/CLDN3/HEYL/KLF15/TGFA/RPS3/SERPINH1/IQGAP1/PAIP2B/GADD45B/DLL4/PAEP/A2ML1/LGALS7B/HRAS/HSPB1/CYP26B1/PAG1/FKBP4/ZNF423/NDRG4/OVOL1/CCL19/DMD/SORCS2/FBXL7/TENT5C/ABR/PLAUR/KRT16/AVPR1A/GABRB3/SERPINA5/NPPC/COL6A3/PBXIP1/DAPL1/IL17RD/SIRPA/CD2AP/LPAR1/TFDP1/PALM/TWSG1/TPPP/TMOD2/TTK/FLT4/RNF43/NFATC2/PER1/MAGED1/TGFB1I1/FURIN/IGF1R/TMEM176A/CD38/TGFB3/PARD6A/RRAS/IFI6/NXN/CIB1/RARG/EGFL7/KCNE4/SOX2/RAP2B/AGT/SEMA7A/FGF2/PTPN14/TYROBP/BTK/PDE2A/TNFRSF4/GPR37L1/TRERF1/CGNL1/MCC/SOSTDC1/CXADR/HLA-F/BTG3/JAM2/CAMK2N2/FZD5/FOXF2/ARHGAP25/FOXP4/TFAP2A/PITX1/IL7R/ATOH8/JSRP1/HOXC8/RRAD/TGFBR3/NME1/CSF3/KCNIP3/SLA2/ADCY6/HNF4A/IL20RB/PCBP4/PODN/BMP7/IRAK3/HMGN5/SVIP/ANXA5/BCL6B/TCIM/ITIH3/HSPB6/PLXNA2/CCDC3/PRDX5/SIX1/HSPA2/MDK/EGFR/IL27RA/CYP7B1/TUBB4A/BDKRB2/RASAL3/WT1/PLXNB2/TMEM119/TLE1/DCN/MICAL1/HK2/ANOS1/MFSD12/TPM1/CHAC1/MDFI/TMIGD3/P2RY1/RSAD2/KLF13/ITGAM/IL6ST/S1PR2/FBN1/SPINT1/SLN/SOX7/KCNK2/APLP2/ADGRF5/NES/PRKCB/LDB2/GRHL2/LBH/PPIF/RASD1/HMGA1/IER3/HLA-G/PIM1/ICAM1/PLXNA3/RGS1/MMP14/GRB10/FOXE1/PAX2/CAPN13/OSR2/TYMS/SOX11/PTPRG/RBMS3/CASTOR3/ARL6IP5/PACSIN1/CCR7/MXD1/LZTS1/BCL2L12/SERPIND1/MMP11/DAPK1/GPX1/RND1/SLFN11/SPTBN2/PPP1R13L/PSCA/GPR68/HPCA/HOPX/CHST11/EPS8/LILRB4/ACE/CILP/BTG2/BAG3/NPR2/CENPV/COL3A1/WEE1/LDLRAD4/LINGO1/STAP1/PKIG/DLG3/PCNA/ZNF692/ERN2/MTRNR2L12/LMO4/FST/ABCA1/NFIL3/S1PR1/PHLDA3/RCC2/BIRC5/DNMT1/NANOS1/DBNDD1/BASP1/ERFE/IRF4/NOSTRIN/IRF2BPL/NR4A3/DERL3/CORO1A/NR1D1/YBX3/RGCC/ALDH1A2/SPINT2/ANO9/NLGN4X/SEMA4B/SLC43A2/IGFBP3/CD47/RELB/SEMA6B/BCL3/GAL/RTN4R/VSTM2L/CDH1/ZEB2/CXXC4/SYT11/TIMP2/CACNB3/FYN/WWC2/C1QL4/SCGB3A1/F2R/MAPT/PBLD/SESN3/SERPING1/TNKS1BP1/PKIA/IL2RA/HOXA5/TNK1/FZD4/ZBTB4/SPHK1/SMPDL3B/DUSP9/LAG3/GREM2/RFLNA"
"GO:0048869","GO:0048869","cellular developmental process",333,"333/1074","TFCP2L1/AKT3/MYCL/VEGFA/DLK2/FAT1/RIN2/TRIO/CHRD/CTSZ/BRSK2/STYK1/COL11A1/DMPK/NCAPG2/TWIST2/BMPR1B/MRC2/PDE5A/DYSF/CLDN1/PAK1/PCSK6/ABHD2/SNAP25/GSTP1/PABPC1L/LRP5/CBLN1/FLRT1/GLIS2/PTPRU/CCL17/ASF1B/RETN/SCX/HNF1B/TNFRSF18/SYNE4/ARHGAP24/PTPRF/ROBO1/CLDN3/HEYL/KLF15/NCAM1/SERPINH1/IQGAP1/PGF/TCIRG1/GADD45B/DLL4/CXCR4/KRT15/PAEP/NPNT/VAMP5/RAB25/EPHB6/HRAS/MAMSTR/CYP26B1/TPD52/FKBP4/ZNF423/NDRG4/OVOL1/CCL19/DMD/ANLN/KRT14/KLK12/KRT16/MYO7B/AVPR1A/ALCAM/VEGFD/AQP3/GABRB3/NAV1/ZAP70/TUBB2A/NPPC/PBXIP1/DAPL1/CHODL/IL17RD/LPAR1/TWSG1/TPPP/TMOD2/BMP8B/DNPH1/PTK7/FLT4/TPP1/BNC1/KRT23/NFATC2/YPEL3/TGFB1I1/FURIN/RHCG/CFTR/TMEM176A/CD38/TGFB3/RRAS/TNNT1/NXN/RASGRP1/JAG2/CIB1/OLFM2/RARG/EGFL7/SPRR2G/SOX2/AGT/ASTN1/SEMA7A/FGF2/TYROBP/BTK/PDE2A/FAXDC2/GPR37L1/POF1B/KRTDAP/LPAR3/SOSTDC1/CXADR/JAM2/SORBS2/FZD5/FOXF2/S100A9/TUBB2B/TFAP2A/PITX1/IL7R/HES2/MATN2/ATOH8/BTBD3/HOXC8/TPM4/PLA2G10/TGFBR3/POMGNT2/NME1/CSF3/ASPA/IL34/ERG/MYO1E/LTBP4/UGT8/ADCY6/HNF4A/THPO/COBL/BMP7/S100A6/BCL6B/PLXNA2/CCDC3/ST14/MMP15/MEDAG/SIX1/HSPA2/MDK/AMH/EGFR/MAFF/LY6D/WT1/CYB5D2/PLXNB2/COL27A1/TMEM119/DHTKD1/LGI4/HERC6/ANOS1/TPM1/BSG/CLEC7A/KRT13/SASH3/JUNB/CHAC1/MDFI/P2RY1/RSAD2/KLF13/ITGAM/IL6ST/S1PR2/CTNND2/FBN1/SPINT1/SYK/SOX7/ADGRF5/ITGB5/NES/PRKCB/GRHL2/SLFN5/LBH/HMGA1/SPRR2D/HLA-G/PIM1/CMKLR1/CNTNAP2/ICAM1/CASZ1/PLXNA3/SH3PXD2B/MMP14/GRB10/DOK5/FOXE1/POU2AF1/PAX2/WDR62/OSR2/ITGA2/TYMS/SOX11/PTPRG/DCDC2/TNFSF12/PACSIN1/CCR7/TNK2/LZTS1/BCL2L12/MB/MMP11/GPX1/RND1/DHCR7/SPTBN2/PPP1R13L/ALDH6A1/GPR68/HOXD10/CD2/HOPX/CHST11/KRT20/TENM4/LILRB4/ACE/BTG2/NPR2/SLC4A7/COL3A1/WEE1/LDLRAD4/LINGO1/STAP1/SDK2/RAB27A/VCAN/PCNA/LMO4/FST/SPIB/SYPL2/ABCA1/S1PR1/GRHL1/TMEM100/APOLD1/RRS1/RCC2/DNMT1/NANOS1/CLIC1/BASP1/RACGAP1/DSCAML1/IRF4/NCAM2/NR4A3/CDHR5/SPAG4/NR1D1/RGCC/OLFM4/HES6/CHN1/PIK3CD/ALDH1A2/SPINT2/NLGN4X/SEMA4B/SLCO4C1/IGFBP3/RELB/TCF4/SEMA6B/BCL3/RTN4R/RBM38/VSTM2L/RAC3/CDH1/ZEB2/CHRM1/TIMP2/DOCK10/NHSL1/FYN/KRT7/C1QL4/SCGB3A1/MAPT/PBLD/IL2RA/PLK4/HOXA5/TNK1/FZD4/WNT2/LAG3/RFLNA/NEK6"
